Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Canada,CAN,Control of Corruption: Estimate,CC.EST,1.67150104045868
Canada,CAN,Government Effectiveness: Estimate,GE.EST,1.51680326461792
Canada,CAN,Rule of Law: Estimate,RL.EST,1.47300565242767
Canada,CAN,Regulatory Quality: Estimate,RQ.EST,1.64471042156219
Central African Republic,CAF,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Central African Republic,CAF,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Central African Republic,CAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,17.6
Central African Republic,CAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Central African Republic,CAF,Control of Corruption: Estimate,CC.EST,-1.31139302253723
Central African Republic,CAF,Government Effectiveness: Estimate,GE.EST,-1.73500919342041
Central African Republic,CAF,Rule of Law: Estimate,RL.EST,-1.75950109958649
Central African Republic,CAF,Regulatory Quality: Estimate,RQ.EST,-1.46841526031494
Chad,TCD,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Chad,TCD,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Chad,TCD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,12
Chad,TCD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Chad,TCD,Control of Corruption: Estimate,CC.EST,-1.48240697383881
Chad,TCD,Government Effectiveness: Estimate,GE.EST,-1.4791487455368
Chad,TCD,Rule of Law: Estimate,RL.EST,-1.35423922538757
Chad,TCD,Regulatory Quality: Estimate,RQ.EST,-1.15642070770264
Chile,CHL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Chile,CHL,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Chile,CHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Chile,CHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Chile,CHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Chile,CHL,Control of Corruption: Estimate,CC.EST,0.968603789806366
Chile,CHL,Government Effectiveness: Estimate,GE.EST,0.71755576133728
Chile,CHL,Rule of Law: Estimate,RL.EST,0.625093758106232
Chile,CHL,Regulatory Quality: Estimate,RQ.EST,0.925731718540192
China,CHN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
China,CHN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
China,CHN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
China,CHN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
China,CHN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
China,CHN,Control of Corruption: Estimate,CC.EST,-0.00537010468542576
China,CHN,Government Effectiveness: Estimate,GE.EST,0.679014027118683
China,CHN,Rule of Law: Estimate,RL.EST,-0.0401299707591534
China,CHN,Regulatory Quality: Estimate,RQ.EST,-0.356507807970047
Colombia,COL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Colombia,COL,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Colombia,COL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Colombia,COL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.7
Colombia,COL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Colombia,COL,Control of Corruption: Estimate,CC.EST,-0.309191286563873
Colombia,COL,Government Effectiveness: Estimate,GE.EST,-0.075877919793129
Colombia,COL,Rule of Law: Estimate,RL.EST,-0.458272933959961
Colombia,COL,Regulatory Quality: Estimate,RQ.EST,0.101034268736839
Comoros,COM,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Comoros,COM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Comoros,COM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Comoros,COM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.8
Comoros,COM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Comoros,COM,Control of Corruption: Estimate,CC.EST,-0.990109264850616
Comoros,COM,Government Effectiveness: Estimate,GE.EST,-1.53510224819183
Comoros,COM,Rule of Law: Estimate,RL.EST,-1.34128475189209
Comoros,COM,Regulatory Quality: Estimate,RQ.EST,-1.23843240737915
"Congo, Dem. Rep.",COD,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
"Congo, Dem. Rep.",COD,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
"Congo, Dem. Rep.",COD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Congo, Dem. Rep.",COD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.1
"Congo, Dem. Rep.",COD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Congo, Dem. Rep.",COD,Control of Corruption: Estimate,CC.EST,-1.48051190376282
"Congo, Dem. Rep.",COD,Government Effectiveness: Estimate,GE.EST,-1.68906629085541
"Congo, Dem. Rep.",COD,Rule of Law: Estimate,RL.EST,-1.67073619365692
"Congo, Dem. Rep.",COD,Regulatory Quality: Estimate,RQ.EST,-1.40857565402985
"Congo, Rep.",COG,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
"Congo, Rep.",COG,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
"Congo, Rep.",COG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Congo, Rep.",COG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.3
"Congo, Rep.",COG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Congo, Rep.",COG,Control of Corruption: Estimate,CC.EST,-1.34527885913849
"Congo, Rep.",COG,Government Effectiveness: Estimate,GE.EST,-1.33428740501404
"Congo, Rep.",COG,Rule of Law: Estimate,RL.EST,-1.02058732509613
"Congo, Rep.",COG,Regulatory Quality: Estimate,RQ.EST,-1.23940634727478
Costa Rica,CRI,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Costa Rica,CRI,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Costa Rica,CRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Costa Rica,CRI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Costa Rica,CRI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Costa Rica,CRI,Control of Corruption: Estimate,CC.EST,0.653749406337738
Costa Rica,CRI,Government Effectiveness: Estimate,GE.EST,0.260196477174759
Costa Rica,CRI,Rule of Law: Estimate,RL.EST,0.389316648244858
Costa Rica,CRI,Regulatory Quality: Estimate,RQ.EST,0.543547570705414
Cote d'Ivoire,CIV,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Cote d'Ivoire,CIV,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Cote d'Ivoire,CIV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Cote d'Ivoire,CIV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.4
Cote d'Ivoire,CIV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Cote d'Ivoire,CIV,Control of Corruption: Estimate,CC.EST,-0.313007414340973
Cote d'Ivoire,CIV,Government Effectiveness: Estimate,GE.EST,-0.359512031078339
Cote d'Ivoire,CIV,Rule of Law: Estimate,RL.EST,-0.461197137832642
Cote d'Ivoire,CIV,Regulatory Quality: Estimate,RQ.EST,-0.116081379354
Croatia,HRV,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Croatia,HRV,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Croatia,HRV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Croatia,HRV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Croatia,HRV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Croatia,HRV,Control of Corruption: Estimate,CC.EST,0.181928679347038
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,0.712653696537018
Croatia,HRV,Rule of Law: Estimate,RL.EST,0.36060556769371
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,0.643900275230408
Cuba,CUB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Cuba,CUB,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Cuba,CUB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Cuba,CUB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Cuba,CUB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Cuba,CUB,Control of Corruption: Estimate,CC.EST,-0.0550908595323563
Cuba,CUB,Government Effectiveness: Estimate,GE.EST,-0.475527822971344
Cuba,CUB,Rule of Law: Estimate,RL.EST,-0.453039199113846
Cuba,CUB,Regulatory Quality: Estimate,RQ.EST,-1.50136196613312
Cyprus,CYP,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Cyprus,CYP,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Cyprus,CYP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Cyprus,CYP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Cyprus,CYP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,0.332707405090332
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,0.73773992061615
Cyprus,CYP,Rule of Law: Estimate,RL.EST,0.628040313720703
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,0.778258264064789
Czechia,CZE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Czechia,CZE,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Czechia,CZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Czechia,CZE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Czechia,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Czechia,CZE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Czechia,CZE,Control of Corruption: Estimate,CC.EST,0.767809867858887
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,1.1140114068985
Czechia,CZE,Rule of Law: Estimate,RL.EST,1.14218366146088
Czechia,CZE,Regulatory Quality: Estimate,RQ.EST,1.30448853969574
Denmark,DNK,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Denmark,DNK,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Denmark,DNK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Denmark,DNK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Denmark,DNK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2.37605309486389
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2.01564884185791
Denmark,DNK,Rule of Law: Estimate,RL.EST,1.90893590450287
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,1.83951985836029
Djibouti,DJI,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Djibouti,DJI,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Djibouti,DJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Djibouti,DJI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,65.2
Djibouti,DJI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Djibouti,DJI,Control of Corruption: Estimate,CC.EST,-0.780927419662476
Djibouti,DJI,Government Effectiveness: Estimate,GE.EST,-0.731475412845612
Djibouti,DJI,Rule of Law: Estimate,RL.EST,-1.1251677274704
Djibouti,DJI,Regulatory Quality: Estimate,RQ.EST,-0.933053493499756
Dominica,DMA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Dominica,DMA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Dominica,DMA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Dominica,DMA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Dominica,DMA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Dominica,DMA,Control of Corruption: Estimate,CC.EST,0.544514536857605
Dominica,DMA,Government Effectiveness: Estimate,GE.EST,0.260825008153915
Dominica,DMA,Rule of Law: Estimate,RL.EST,0.62485259771347
Dominica,DMA,Regulatory Quality: Estimate,RQ.EST,0.308252662420273
Dominican Republic,DOM,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Dominican Republic,DOM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Dominican Republic,DOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Dominican Republic,DOM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6
Dominican Republic,DOM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Dominican Republic,DOM,Control of Corruption: Estimate,CC.EST,-0.449474930763245
Dominican Republic,DOM,Government Effectiveness: Estimate,GE.EST,0.12803441286087
Dominican Republic,DOM,Rule of Law: Estimate,RL.EST,-0.128592282533646
Dominican Republic,DOM,Regulatory Quality: Estimate,RQ.EST,0.171186909079552
Ecuador,ECU,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Ecuador,ECU,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Ecuador,ECU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Ecuador,ECU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.7
Ecuador,ECU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Ecuador,ECU,Control of Corruption: Estimate,CC.EST,-0.647337436676025
Ecuador,ECU,Government Effectiveness: Estimate,GE.EST,-0.494244992733002
Ecuador,ECU,Rule of Law: Estimate,RL.EST,-0.957790791988373
Ecuador,ECU,Regulatory Quality: Estimate,RQ.EST,-0.718200981616974
"Egypt, Arab Rep.",EGY,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
"Egypt, Arab Rep.",EGY,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Egypt, Arab Rep.",EGY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Egypt, Arab Rep.",EGY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Egypt, Arab Rep.",EGY,Control of Corruption: Estimate,CC.EST,-0.747790396213531
"Egypt, Arab Rep.",EGY,Government Effectiveness: Estimate,GE.EST,-0.239516973495483
"Egypt, Arab Rep.",EGY,Rule of Law: Estimate,RL.EST,-0.184178426861763
"Egypt, Arab Rep.",EGY,Regulatory Quality: Estimate,RQ.EST,-0.665456295013428
El Salvador,SLV,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
El Salvador,SLV,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
El Salvador,SLV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.3
El Salvador,SLV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
El Salvador,SLV,Control of Corruption: Estimate,CC.EST,-0.561315059661865
El Salvador,SLV,Government Effectiveness: Estimate,GE.EST,0.0504390224814415
El Salvador,SLV,Rule of Law: Estimate,RL.EST,-0.369357317686081
El Salvador,SLV,Regulatory Quality: Estimate,RQ.EST,-0.307905405759811
Equatorial Guinea,GNQ,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Equatorial Guinea,GNQ,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Equatorial Guinea,GNQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Equatorial Guinea,GNQ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,66.9
Equatorial Guinea,GNQ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Equatorial Guinea,GNQ,Control of Corruption: Estimate,CC.EST,-1.57037270069122
Equatorial Guinea,GNQ,Government Effectiveness: Estimate,GE.EST,-1.32034909725189
Equatorial Guinea,GNQ,Rule of Law: Estimate,RL.EST,-1.33868646621704
Equatorial Guinea,GNQ,Regulatory Quality: Estimate,RQ.EST,-1.47442591190338
Eritrea,ERI,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Eritrea,ERI,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Eritrea,ERI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Eritrea,ERI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.4
Eritrea,ERI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Eritrea,ERI,Control of Corruption: Estimate,CC.EST,-1.47526490688324
Eritrea,ERI,Government Effectiveness: Estimate,GE.EST,-1.79375612735748
Eritrea,ERI,Rule of Law: Estimate,RL.EST,-1.76205575466156
Eritrea,ERI,Regulatory Quality: Estimate,RQ.EST,-2.36299300193787
Estonia,EST,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Estonia,EST,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Estonia,EST,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Estonia,EST,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Estonia,EST,Control of Corruption: Estimate,CC.EST,1.53812229633331
Estonia,EST,Government Effectiveness: Estimate,GE.EST,1.2634699344635
Estonia,EST,Rule of Law: Estimate,RL.EST,1.42638897895813
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,1.42964351177216
Eswatini,SWZ,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Eswatini,SWZ,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
